City,Date,PM2.5,PM10,NO2,CO,O3,SO2,AQI,AQI_Bucket
Bhopal,2020-01-31,41.52,106.72,45.69,0.88,55.07,12.28,111.0,Moderate
Bhopal,2020-02-01,35.23,94.42,37.21,0.76,62.2,7.67,99.0,Satisfactory
Bhopal,2020-02-02,34.11,90.98,32.89,0.71,65.11,11.38,94.0,Satisfactory
Bhopal,2020-02-03,37.8,97.23,33.21,0.78,60.49,8.08,94.0,Satisfactory
Bhopal,2020-02-04,48.21,126.71,38.18,0.93,53.66,10.79,115.0,Moderate
Bhopal,2020-02-05,62.84,133.91,42.27,1.04,53.22,14.53,121.0,Moderate
Bhopal,2020-02-06,53.09,124.54,37.05,0.85,65.74,6.99,124.0,Moderate
Bhopal,2020-02-07,60.4,129.16,36.83,0.86,66.81,15.08,114.0,Moderate
Bhopal,2020-02-08,53.49,122.11,32.47,0.73,76.07,8.24,119.0,Moderate
Bhopal,2020-02-09,45.82,89.86,32.12,0.71,82.58,9.61,109.0,Moderate
Bhopal,2020-02-10,49.99,113.78,40.19,0.89,73.51,13.31,112.0,Moderate
Bhopal,2020-02-11,46.41,106.47,38.68,0.87,76.77,14.92,123.0,Moderate
Bhopal,2020-02-12,58.48,148.28,48.9,1.21,66.72,21.56,122.0,Moderate
Bhopal,2020-02-13,87.83,220.69,58.91,1.66,47.65,14.22,185.0,Moderate
Bhopal,2020-02-14,57.25,176.09,46.76,1.03,67.55,7.45,155.0,Moderate
Bhopal,2020-02-15,49.0,175.48,51.43,1.13,61.27,27.49,151.0,Moderate
Bhopal,2020-02-16,43.85,143.22,59.43,1.17,45.77,28.89,149.0,Moderate
Bhopal,2020-02-17,38.03,135.71,57.99,1.26,50.86,26.67,120.0,Moderate
Bhopal,2020-02-18,36.17,131.02,55.27,1.02,61.11,33.94,136.0,Moderate
Bhopal,2020-02-19,35.5,135.29,46.73,0.84,57.41,43.76,121.0,Moderate
Bhopal,2020-02-20,48.82,147.98,28.42,0.71,83.37,47.46,137.0,Moderate
Bhopal,2020-02-21,52.9,149.75,31.98,0.87,76.0,29.67,127.0,Moderate
Bhopal,2020-02-22,56.47,154.27,32.01,0.86,74.82,29.92,141.0,Moderate
Bhopal,2020-02-23,78.47,149.05,31.8,0.96,63.72,24.92,143.0,Moderate
Bhopal,2020-02-24,64.76,136.8,35.66,0.92,71.82,14.21,138.0,Moderate
Bhopal,2020-02-25,46.56,128.83,39.53,0.97,65.5,21.25,117.0,Moderate
Bhopal,2020-02-26,56.79,182.16,52.94,1.06,51.59,21.11,137.0,Moderate
Bhopal,2020-02-27,45.15,164.28,41.04,1.0,63.08,8.22,152.0,Moderate
Bhopal,2020-02-28,45.67,143.39,35.5,0.76,77.11,23.42,141.0,Moderate
Bhopal,2020-02-29,57.17,177.99,47.39,1.18,61.89,31.84,134.0,Moderate
Bhopal,2020-03-01,56.96,156.55,35.63,1.01,68.96,25.01,149.0,Moderate
Bhopal,2020-03-02,42.46,103.2,29.98,0.75,66.4,15.23,122.0,Moderate
Bhopal,2020-03-03,35.71,127.07,27.86,0.68,69.86,14.06,111.0,Moderate
Bhopal,2020-03-04,50.42,150.43,26.59,0.65,77.01,10.82,128.0,Moderate
Bhopal,2020-03-05,31.62,139.82,20.25,0.46,74.61,11.88,129.0,Moderate
Bhopal,2020-03-06,39.0,152.86,19.42,0.46,56.95,11.8,134.0,Moderate
Bhopal,2020-03-07,31.08,136.03,25.61,0.59,73.08,12.4,126.0,Moderate
Bhopal,2020-03-08,26.46,90.56,27.92,0.71,65.71,12.32,108.0,Moderate
Bhopal,2020-03-09,21.71,76.47,27.85,0.71,68.42,15.43,88.0,Satisfactory
Bhopal,2020-03-10,39.17,90.15,21.5,0.79,67.84,9.86,96.0,Satisfactory
Bhopal,2020-03-11,28.29,79.64,13.84,0.46,67.6,9.95,87.0,Satisfactory
Bhopal,2020-03-12,22.35,90.17,14.28,0.39,77.34,7.29,94.0,Satisfactory
Bhopal,2020-03-13,20.58,120.75,27.12,0.66,71.87,14.67,98.0,Satisfactory
Bhopal,2020-03-14,24.67,136.07,20.28,0.51,74.51,14.59,126.0,Moderate
Bhopal,2020-03-15,31.08,149.46,33.84,0.91,68.34,8.41,126.0,Moderate
Bhopal,2020-03-16,32.78,138.8,37.17,0.99,64.88,9.03,133.0,Moderate
Bhopal,2020-03-17,29.44,112.15,30.64,0.78,78.11,10.44,124.0,Moderate
Bhopal,2020-03-18,30.25,97.28,30.26,0.79,82.85,12.89,109.0,Moderate
Bhopal,2020-03-19,37.56,121.09,35.15,0.93,72.94,12.13,110.0,Moderate
Bhopal,2020-03-20,38.33,115.47,25.91,0.62,74.85,18.02,121.0,Moderate
Bhopal,2020-03-21,48.89,155.55,23.62,0.78,78.9,10.45,118.0,Moderate
Bhopal,2020-03-22,41.97,118.18,18.18,0.62,71.63,13.7,138.0,Moderate
Bhopal,2020-03-23,39.45,120.22,21.97,0.72,64.16,13.72,106.0,Moderate
Bhopal,2020-03-24,35.52,113.66,15.64,0.55,68.08,12.88,118.0,Moderate
Bhopal,2020-03-25,23.88,71.03,9.83,0.37,64.94,12.78,96.0,Satisfactory
Bhopal,2020-03-26,22.93,41.62,10.67,0.37,65.58,12.27,82.0,Satisfactory
Bhopal,2020-03-27,18.97,41.9,10.34,0.4,39.06,8.78,58.0,Satisfactory
Bhopal,2020-03-28,15.69,31.69,8.36,0.37,32.9,8.4,37.0,Good
Bhopal,2020-04-08,32.15,105.58,6.76,0.5,56.41,11.77,102.0,Moderate
Bhopal,2020-04-09,27.54,109.33,7.8,0.56,55.53,12.99,104.0,Moderate
Bhopal,2020-04-10,28.85,99.38,8.8,0.61,55.03,10.29,100.0,Satisfactory
Bhopal,2020-04-11,38.73,98.89,9.97,0.67,57.49,13.15,98.0,Satisfactory
Bhopal,2020-04-12,40.28,113.91,12.68,0.49,65.78,14.64,99.0,Satisfactory
Bhopal,2020-04-13,28.4,92.72,11.52,0.61,47.31,12.07,95.0,Satisfactory
Bhopal,2020-04-14,44.88,122.8,11.2,0.68,46.95,13.32,106.0,Moderate
Bhopal,2020-04-15,37.43,93.53,9.08,0.66,55.35,13.68,104.0,Moderate
Bhopal,2020-04-16,57.8,115.67,13.67,0.8,47.76,15.84,109.0,Moderate
Bhopal,2020-04-17,53.54,130.31,11.17,0.76,48.17,15.88,111.0,Moderate
Bhopal,2020-04-18,59.34,113.89,12.85,0.79,58.23,15.02,120.0,Moderate
Bhopal,2020-04-19,42.56,126.07,8.33,0.59,73.63,11.37,110.0,Moderate
Bhopal,2020-04-20,60.33,132.44,11.96,0.75,63.71,17.29,130.0,Moderate
Bhopal,2020-04-21,39.31,115.59,9.89,0.64,78.35,14.84,118.0,Moderate
Bhopal,2020-04-22,47.96,102.17,12.98,0.69,80.27,15.2,117.0,Moderate
Bhopal,2020-04-23,57.59,113.97,11.31,0.79,83.48,16.91,122.0,Moderate
Bhopal,2020-04-24,41.99,117.82,10.04,0.57,63.33,13.09,110.0,Moderate
Bhopal,2020-04-25,39.18,125.19,9.76,0.4,65.82,11.27,118.0,Moderate
Bhopal,2020-04-26,41.85,134.46,9.74,0.48,76.15,11.37,126.0,Moderate
Bhopal,2020-04-27,26.39,85.85,11.61,0.47,81.91,11.08,121.0,Moderate
Bhopal,2020-04-28,35.29,66.47,11.29,0.47,86.55,13.07,111.0,Moderate
Bhopal,2020-04-29,82.89,130.53,16.1,0.73,80.84,12.94,159.0,Moderate
Bhopal,2020-04-30,44.8,96.89,12.18,0.55,85.66,7.65,127.0,Moderate
Bhopal,2020-05-01,32.01,107.92,11.74,0.43,74.3,12.13,102.0,Moderate
Bhopal,2020-05-02,27.77,88.38,9.25,0.44,71.92,9.17,103.0,Moderate
Bhopal,2020-05-03,19.25,82.49,6.16,0.35,69.34,7.39,82.0,Satisfactory
Bhopal,2020-05-04,31.58,122.09,8.81,0.46,67.22,9.41,104.0,Moderate
Bhopal,2020-05-05,15.83,76.1,7.98,0.36,88.12,8.64,109.0,Moderate
Bhopal,2020-05-06,34.54,89.22,11.61,0.48,88.75,13.95,114.0,Moderate
Bhopal,2020-05-07,16.11,67.7,9.92,0.35,76.78,8.21,96.0,Satisfactory
Bhopal,2020-05-08,27.52,93.84,11.32,0.44,83.57,7.76,103.0,Moderate
Bhopal,2020-05-09,18.74,97.09,7.07,0.34,74.13,7.89,95.0,Satisfactory
Bhopal,2020-05-10,14.74,46.8,7.37,0.34,82.56,8.2,99.0,Satisfactory
Bhopal,2020-05-11,9.48,36.92,8.68,0.28,99.3,8.87,127.0,Moderate
Bhopal,2020-05-12,24.64,63.97,11.92,0.49,84.88,14.95,109.0,Moderate
Bhopal,2020-05-13,24.57,65.88,12.17,0.48,87.38,13.84,116.0,Moderate
Bhopal,2020-05-14,21.91,56.23,13.25,0.44,82.98,14.9,107.0,Moderate
Bhopal,2020-05-15,26.18,70.96,13.19,0.47,80.83,20.6,110.0,Moderate
Bhopal,2020-05-16,24.81,68.94,12.37,0.46,85.94,12.43,112.0,Moderate
Bhopal,2020-05-17,19.6,66.04,9.67,0.37,89.45,7.47,117.0,Moderate
Bhopal,2020-05-18,23.88,73.13,9.83,0.46,72.55,8.42,98.0,Satisfactory
Bhopal,2020-05-19,20.12,99.16,9.55,0.38,87.72,8.06,128.0,Moderate
Bhopal,2020-05-20,16.4,105.71,10.15,0.36,89.05,14.42,115.0,Moderate
Bhopal,2020-05-21,22.62,90.6,9.55,0.45,103.85,20.3,135.0,Moderate
Bhopal,2020-05-22,25.27,90.14,8.39,0.38,76.7,13.3,92.0,Satisfactory
Bhopal,2020-05-23,20.18,62.33,5.42,0.32,69.56,11.52,89.0,Satisfactory
Bhopal,2020-05-24,18.29,44.35,4.25,0.27,58.9,9.01,71.0,Satisfactory
Bhopal,2020-05-25,17.38,38.97,4.44,0.3,40.33,13.03,56.0,Satisfactory
Bhopal,2020-05-26,14.9,62.85,4.83,0.28,57.61,11.31,80.0,Satisfactory
Bhopal,2020-05-27,20.03,121.91,5.98,0.32,69.97,13.42,98.0,Satisfactory
Bhopal,2020-05-28,17.85,114.83,5.46,0.3,71.28,12.38,111.0,Moderate
Bhopal,2020-05-29,19.7,111.09,5.82,0.33,45.17,13.02,110.0,Moderate
Bhopal,2020-05-30,21.88,154.8,5.49,0.33,57.96,8.67,116.0,Moderate
Bhopal,2020-05-31,29.45,134.89,6.19,0.4,47.8,5.72,134.0,Moderate
Bhopal,2020-06-01,21.03,96.44,6.88,0.41,42.81,7.93,120.0,Moderate
Bhopal,2020-06-02,16.93,65.39,6.58,0.39,35.03,11.66,89.0,Satisfactory
Bhopal,2020-06-03,17.26,46.43,7.38,0.42,43.81,10.4,64.0,Satisfactory
Bhopal,2020-06-04,7.93,13.16,9.12,0.43,55.45,16.54,75.0,Satisfactory
Bhopal,2020-06-05,13.61,35.54,9.09,0.44,47.51,15.65,70.0,Satisfactory
Bhopal,2020-06-06,19.53,49.9,11.56,0.43,42.73,13.32,66.0,Satisfactory
Bhopal,2020-06-07,14.54,42.14,9.51,0.42,45.73,12.11,78.0,Satisfactory
Bhopal,2020-06-08,12.75,43.49,9.41,0.43,49.62,12.78,76.0,Satisfactory
Bhopal,2020-06-09,15.77,50.01,9.24,0.52,53.27,15.7,73.0,Satisfactory
Bhopal,2020-06-10,15.42,53.78,12.02,0.52,46.84,11.13,68.0,Satisfactory
Bhopal,2020-06-11,20.25,65.16,14.5,0.63,31.68,22.7,65.0,Satisfactory
Bhopal,2020-06-12,24.26,67.49,12.35,0.65,53.91,9.76,79.0,Satisfactory
Bhopal,2020-06-13,21.85,49.55,13.89,0.71,37.84,7.46,67.0,Satisfactory
Bhopal,2020-06-14,20.64,42.36,9.29,0.58,40.36,9.63,67.0,Satisfactory
Bhopal,2020-06-15,12.16,29.73,10.12,0.59,75.59,8.15,84.0,Satisfactory
Bhopal,2020-06-16,14.33,34.91,12.29,0.49,80.5,8.8,90.0,Satisfactory
Bhopal,2020-06-17,15.38,45.42,13.45,0.46,79.64,20.16,87.0,Satisfactory
Bhopal,2020-06-18,15.62,48.76,15.27,0.58,77.57,10.84,86.0,Satisfactory
Bhopal,2020-06-19,16.08,48.35,19.92,0.94,66.66,12.91,81.0,Satisfactory
Bhopal,2020-06-20,17.49,49.39,9.81,0.87,54.27,12.01,72.0,Satisfactory
Bhopal,2020-06-21,20.94,66.39,9.01,0.47,41.3,10.21,59.0,Satisfactory
Bhopal,2020-06-22,19.17,55.27,11.02,0.54,47.58,10.56,67.0,Satisfactory
Bhopal,2020-06-23,15.56,39.65,9.46,0.55,40.8,10.78,52.0,Satisfactory
Bhopal,2020-06-24,14.49,40.62,11.66,0.56,54.42,9.29,64.0,Satisfactory
Bhopal,2020-06-25,19.66,51.12,10.96,0.62,38.72,8.9,55.0,Satisfactory
Bhopal,2020-06-26,16.85,40.64,12.46,0.64,33.59,15.41,60.0,Satisfactory
Bhopal,2020-06-27,11.04,26.77,7.55,0.48,51.27,9.48,66.0,Satisfactory
Bhopal,2020-06-28,13.58,37.76,5.54,0.41,48.24,12.83,55.0,Satisfactory
Bhopal,2020-06-29,14.68,43.1,8.22,0.46,48.45,13.28,56.0,Satisfactory
Bhopal,2020-06-30,14.48,46.7,9.17,0.5,50.01,12.78,59.0,Satisfactory
Bhopal,2020-07-01,14.0,30.0,5.12,0.35,48.77,12.45,69.0,Satisfactory
Brajrajnagar,2017-12-08,126.67,192.81,20.16,2.94,10.51,5.43,304.0,Very Poor
Brajrajnagar,2017-12-09,105.11,154.39,18.4,2.83,10.33,5.1,291.0,Poor
Brajrajnagar,2017-12-10,65.25,99.73,15.21,2.74,8.37,4.75,189.0,Moderate
Brajrajnagar,2017-12-13,153.61,227.43,18.47,2.78,16.28,7.84,320.0,Very Poor
Brajrajnagar,2017-12-14,129.38,199.46,17.77,2.76,7.1,6.52,319.0,Very Poor
Brajrajnagar,2017-12-15,115.35,178.56,16.99,2.7,7.03,6.04,302.0,Very Poor
Brajrajnagar,2017-12-16,102.0,165.18,15.96,2.58,7.0,5.74,267.0,Poor
Brajrajnagar,2017-12-17,76.19,128.13,17.33,2.45,7.53,5.51,191.0,Moderate
Brajrajnagar,2017-12-18,72.55,124.51,20.44,2.5,7.15,5.91,138.0,Moderate
Brajrajnagar,2017-12-19,70.49,118.77,12.24,2.78,6.41,4.29,155.0,Moderate
Brajrajnagar,2018-02-02,131.83,276.46,32.15,4.72,18.97,12.65,308.0,Very Poor
Brajrajnagar,2018-02-03,106.75,216.39,28.58,4.7,18.93,11.73,282.0,Poor
Brajrajnagar,2018-02-04,114.74,223.01,31.88,4.69,18.67,11.49,285.0,Poor
Brajrajnagar,2018-02-05,129.1,262.29,34.18,4.64,12.73,10.65,267.0,Poor
Brajrajnagar,2018-02-06,138.58,268.78,30.14,4.71,15.47,10.92,310.0,Very Poor
Brajrajnagar,2018-02-07,122.68,226.39,28.96,4.71,10.78,10.49,316.0,Very Poor
Brajrajnagar,2018-02-08,141.36,263.44,30.06,4.48,15.09,11.55,300.0,Poor
Brajrajnagar,2018-02-09,107.02,206.24,27.87,4.48,17.8,10.8,307.0,Very Poor
Brajrajnagar,2018-02-10,76.89,148.86,22.86,4.14,13.14,8.26,179.0,Moderate
Brajrajnagar,2018-02-11,75.71,145.18,25.21,4.1,13.63,9.56,160.0,Moderate
Brajrajnagar,2018-02-12,64.48,106.39,18.72,4.01,12.38,8.13,145.0,Moderate
Brajrajnagar,2018-02-13,38.64,84.51,16.69,3.89,13.41,7.21,125.0,Moderate
Brajrajnagar,2018-02-14,32.99,62.38,19.27,3.59,13.92,9.2,124.0,Moderate
Brajrajnagar,2018-02-15,74.1,135.13,22.3,3.62,13.72,8.3,127.0,Moderate
Brajrajnagar,2018-02-16,76.03,158.72,25.89,3.63,14.53,8.64,133.0,Moderate
Brajrajnagar,2018-02-17,84.71,191.72,24.54,3.7,9.66,7.61,191.0,Moderate
Brajrajnagar,2018-02-18,109.21,276.97,28.46,3.81,13.3,13.52,196.0,Moderate
Brajrajnagar,2018-02-19,133.97,296.79,27.13,3.96,16.2,12.02,303.0,Very Poor
Brajrajnagar,2018-02-20,109.11,228.41,27.57,3.95,11.94,10.01,302.0,Very Poor
Brajrajnagar,2018-02-21,82.44,182.86,23.06,3.84,10.93,10.91,214.0,Poor
Brajrajnagar,2018-02-22,88.45,214.45,30.18,3.86,15.95,20.18,176.0,Moderate
Brajrajnagar,2018-02-23,132.04,277.7,31.75,4.06,15.9,19.71,265.0,Poor
Brajrajnagar,2018-02-24,111.8,247.37,28.76,4.09,18.07,18.65,300.0,Poor
Brajrajnagar,2018-02-25,113.7,237.12,26.52,4.03,15.44,16.0,282.0,Poor
Brajrajnagar,2018-02-26,74.27,154.49,22.86,3.75,10.83,14.98,184.0,Moderate
Brajrajnagar,2018-02-27,66.41,152.61,23.43,3.88,11.3,15.16,175.0,Moderate
Brajrajnagar,2018-02-28,79.47,175.17,22.68,3.86,10.51,15.25,129.0,Moderate
Brajrajnagar,2018-03-01,97.62,216.82,24.04,4.04,10.33,15.44,194.0,Moderate
Brajrajnagar,2018-03-02,107.49,202.08,22.46,4.29,18.73,17.98,249.0,Poor
Brajrajnagar,2018-03-03,138.61,270.48,23.64,4.45,15.51,17.19,298.0,Poor
Brajrajnagar,2018-03-04,138.76,280.15,27.96,4.34,18.27,17.91,312.0,Very Poor
Brajrajnagar,2018-03-05,105.42,225.99,23.25,4.2,12.29,16.3,312.0,Very Poor
Brajrajnagar,2018-03-06,107.43,198.72,29.19,3.97,13.16,16.42,208.0,Poor
Brajrajnagar,2018-03-07,101.91,195.56,26.95,4.02,15.68,16.17,241.0,Poor
Brajrajnagar,2018-03-08,74.6,138.09,23.63,3.96,14.92,15.13,238.0,Poor
Brajrajnagar,2018-03-09,101.02,194.6,27.3,3.9,15.6,15.67,135.0,Moderate
Brajrajnagar,2018-03-10,111.29,226.09,29.92,4.26,17.43,16.68,301.0,Very Poor
Brajrajnagar,2018-03-11,191.33,318.98,31.32,4.53,16.97,17.73,316.0,Very Poor
Brajrajnagar,2018-03-12,175.92,332.84,34.54,4.45,18.33,17.75,355.0,Very Poor
Brajrajnagar,2018-03-13,142.27,252.49,33.82,4.36,17.68,17.18,325.0,Very Poor
Brajrajnagar,2018-03-14,165.82,294.65,34.85,4.43,22.26,18.57,325.0,Very Poor
Brajrajnagar,2018-03-15,165.11,294.93,36.86,4.6,15.22,18.19,341.0,Very Poor
Brajrajnagar,2018-03-16,70.35,98.68,28.08,4.06,7.82,16.1,245.0,Poor
Brajrajnagar,2018-03-17,84.67,156.42,20.09,3.93,14.21,15.71,149.0,Moderate
Brajrajnagar,2018-03-18,98.35,205.38,22.01,4.02,13.23,15.03,217.0,Poor
Brajrajnagar,2018-03-19,84.18,185.76,25.52,3.91,16.45,14.55,195.0,Moderate
Brajrajnagar,2018-03-20,123.81,273.73,31.84,4.07,17.03,15.87,237.0,Poor
Brajrajnagar,2018-03-21,142.71,264.81,35.15,4.44,9.57,17.09,321.0,Very Poor
Brajrajnagar,2018-03-22,81.95,150.97,27.66,3.99,15.65,15.48,243.0,Poor
Brajrajnagar,2018-03-23,109.51,211.11,30.11,4.17,14.9,15.2,246.0,Poor
Brajrajnagar,2018-03-24,104.98,206.05,29.53,4.17,14.63,14.84,247.0,Poor
Brajrajnagar,2018-03-25,112.66,234.69,29.35,4.14,16.8,14.75,232.0,Poor
Brajrajnagar,2018-03-26,102.38,241.51,31.82,4.19,20.36,15.85,272.0,Poor
Brajrajnagar,2018-03-27,138.98,296.39,33.92,4.62,22.25,16.99,296.0,Poor
Brajrajnagar,2018-03-28,190.61,284.15,34.86,4.49,23.54,19.25,334.0,Very Poor
Brajrajnagar,2018-03-29,170.06,326.35,35.24,4.61,16.73,20.89,337.0,Very Poor
Brajrajnagar,2018-03-30,152.57,316.75,37.39,4.77,16.11,20.84,345.0,Very Poor
Brajrajnagar,2018-03-31,110.16,246.8,27.23,4.42,18.2,18.2,284.0,Poor
Brajrajnagar,2018-04-01,59.95,155.03,18.43,4.08,16.94,16.48,210.0,Poor
Brajrajnagar,2018-04-02,60.56,99.16,19.97,3.92,16.75,15.79,125.0,Moderate
Brajrajnagar,2018-04-03,82.22,157.33,20.98,4.01,18.95,16.16,133.0,Moderate
Brajrajnagar,2018-04-04,60.63,123.03,20.27,4.0,13.01,15.32,180.0,Moderate
Brajrajnagar,2018-04-05,62.08,131.56,19.46,3.83,20.89,14.87,124.0,Moderate
Brajrajnagar,2018-04-06,53.48,118.71,18.32,3.72,23.32,14.75,123.0,Moderate
Brajrajnagar,2018-04-07,47.96,84.93,15.99,3.55,20.06,13.86,121.0,Moderate
Brajrajnagar,2018-04-08,65.81,107.11,17.02,3.51,20.7,14.64,120.0,Moderate
Brajrajnagar,2018-04-09,48.4,101.29,15.68,3.55,19.92,13.96,136.0,Moderate
Brajrajnagar,2018-04-10,51.76,106.64,15.28,3.43,20.56,13.32,118.0,Moderate
Brajrajnagar,2018-04-11,62.35,133.3,19.07,3.52,21.43,13.43,122.0,Moderate
Brajrajnagar,2018-04-12,53.98,119.41,17.65,3.42,17.38,13.44,131.0,Moderate
Brajrajnagar,2018-04-13,66.41,148.03,19.7,3.38,13.64,13.28,119.0,Moderate
Brajrajnagar,2018-04-14,72.11,171.44,17.41,3.43,20.82,13.1,165.0,Moderate
Brajrajnagar,2018-04-15,59.53,134.21,17.68,3.37,20.1,13.05,137.0,Moderate
Brajrajnagar,2018-04-16,66.7,157.14,21.15,3.35,23.5,13.8,128.0,Moderate
Brajrajnagar,2018-04-17,71.55,160.58,18.11,3.5,22.42,13.34,162.0,Moderate
Brajrajnagar,2018-04-18,63.99,129.83,21.17,3.47,12.92,12.91,120.0,Moderate
Brajrajnagar,2018-04-19,90.1,217.95,20.64,3.55,12.41,13.04,160.0,Moderate
Brajrajnagar,2018-04-20,80.52,177.28,18.25,3.59,24.14,13.34,226.0,Poor
Brajrajnagar,2018-04-21,59.15,141.27,19.72,3.28,23.52,13.13,120.0,Moderate
Brajrajnagar,2018-04-22,84.31,199.05,23.6,3.71,13.79,13.85,162.0,Moderate
Brajrajnagar,2018-04-23,63.4,162.61,19.53,3.34,15.67,12.87,152.0,Moderate
Brajrajnagar,2018-04-24,66.68,157.02,21.6,3.24,18.19,13.7,131.0,Moderate
Brajrajnagar,2018-04-25,84.36,203.02,23.62,3.38,21.32,13.78,149.0,Moderate
Brajrajnagar,2018-04-26,84.04,227.33,22.36,3.56,28.11,14.15,235.0,Poor
Brajrajnagar,2018-04-27,70.22,169.4,21.61,3.3,26.7,14.21,146.0,Moderate
Brajrajnagar,2018-04-28,43.2,115.78,14.32,3.23,29.9,13.55,125.0,Moderate
Brajrajnagar,2018-04-29,27.32,88.77,14.05,3.38,30.29,13.08,116.0,Moderate
Brajrajnagar,2018-05-01,49.8,95.59,14.82,3.54,12.87,13.66,118.0,Moderate
Brajrajnagar,2018-05-02,30.34,71.62,15.32,3.35,30.1,13.32,117.0,Moderate
Brajrajnagar,2018-05-03,40.96,79.29,15.28,3.13,20.38,12.72,115.0,Moderate
Brajrajnagar,2018-05-04,56.56,126.57,17.87,3.25,26.05,12.74,119.0,Moderate
Brajrajnagar,2018-05-05,64.78,159.85,21.58,3.32,26.57,12.87,124.0,Moderate
Brajrajnagar,2018-05-06,67.12,167.38,21.61,3.28,29.03,12.88,134.0,Moderate
Brajrajnagar,2018-05-07,66.6,147.27,18.02,3.19,33.22,13.14,139.0,Moderate
Brajrajnagar,2018-05-08,80.49,170.83,20.22,3.3,27.09,13.48,182.0,Moderate
Brajrajnagar,2018-05-09,92.4,232.53,22.49,2.7,24.27,13.12,141.0,Moderate
Brajrajnagar,2018-05-10,65.29,159.02,18.31,3.3,31.11,13.13,155.0,Moderate
Brajrajnagar,2018-05-11,61.67,140.15,16.7,3.18,28.72,13.2,132.0,Moderate
Brajrajnagar,2018-05-12,49.68,112.47,17.05,3.12,32.84,13.03,118.0,Moderate
Brajrajnagar,2018-05-13,52.02,110.69,18.72,3.17,28.89,12.99,119.0,Moderate
Brajrajnagar,2018-05-14,35.89,67.19,15.89,3.14,17.21,12.74,116.0,Moderate
Brajrajnagar,2018-05-15,45.36,74.62,16.05,3.17,23.72,12.69,116.0,Moderate
Brajrajnagar,2018-05-16,53.9,107.07,19.28,3.14,28.91,12.71,116.0,Moderate
Brajrajnagar,2018-05-17,56.8,133.44,16.64,3.06,27.16,12.53,116.0,Moderate
Brajrajnagar,2018-05-18,52.0,120.05,14.32,3.05,31.76,12.6,125.0,Moderate
Brajrajnagar,2018-05-19,53.83,97.81,16.37,3.08,18.8,12.4,114.0,Moderate
Brajrajnagar,2018-05-20,61.45,124.05,16.3,3.16,27.95,12.69,130.0,Moderate
Brajrajnagar,2018-05-21,50.51,100.95,14.56,3.03,24.89,12.64,113.0,Moderate
Brajrajnagar,2018-05-22,72.02,134.28,17.34,3.15,22.75,12.52,118.0,Moderate
Brajrajnagar,2018-05-23,56.13,95.61,13.41,3.15,25.15,12.5,154.0,Moderate
Brajrajnagar,2018-05-24,46.32,92.4,13.75,2.99,27.18,12.47,113.0,Moderate
Brajrajnagar,2018-05-25,51.03,99.86,14.46,2.97,25.04,12.43,113.0,Moderate
Brajrajnagar,2018-05-26,50.59,108.1,15.63,2.97,25.46,12.53,113.0,Moderate
Brajrajnagar,2018-05-27,41.71,84.85,15.91,2.92,26.14,12.74,112.0,Moderate
Brajrajnagar,2018-05-28,53.87,98.28,13.92,3.0,24.01,12.79,114.0,Moderate
Brajrajnagar,2018-05-29,41.89,88.67,10.94,2.99,24.37,12.85,114.0,Moderate
Brajrajnagar,2018-05-30,45.66,106.31,13.01,2.98,26.32,12.76,112.0,Moderate
Brajrajnagar,2018-05-31,38.05,61.23,11.19,2.96,16.82,12.51,113.0,Moderate
Brajrajnagar,2018-06-05,50.06,97.1,10.51,2.57,15.23,12.78,107.0,Moderate
Brajrajnagar,2018-06-06,55.84,100.01,11.86,2.38,13.33,12.77,105.0,Moderate
Brajrajnagar,2018-06-07,42.67,74.46,9.62,2.36,19.24,12.53,106.0,Moderate
Brajrajnagar,2018-06-08,49.76,70.51,10.25,2.45,16.37,12.42,106.0,Moderate
Brajrajnagar,2018-06-09,55.9,79.68,10.8,2.56,13.69,12.48,108.0,Moderate
Brajrajnagar,2018-06-10,47.22,61.64,9.87,2.63,16.47,12.34,111.0,Moderate
Brajrajnagar,2018-06-11,41.95,60.84,10.79,2.57,13.8,12.31,108.0,Moderate
Brajrajnagar,2018-06-19,38.68,103.39,13.27,2.51,16.33,12.52,108.0,Moderate
Brajrajnagar,2018-06-20,46.46,105.66,13.27,2.5,15.69,12.38,107.0,Moderate
Brajrajnagar,2018-06-21,47.81,95.03,12.19,2.54,16.86,12.39,110.0,Moderate
Brajrajnagar,2018-06-22,35.95,53.61,10.89,2.56,16.06,12.32,109.0,Moderate
Brajrajnagar,2018-06-23,44.95,79.31,12.48,2.56,12.49,12.32,108.0,Moderate
Brajrajnagar,2018-06-24,43.18,84.77,12.92,2.59,12.76,12.6,109.0,Moderate
Brajrajnagar,2018-06-25,30.19,70.34,12.35,2.5,18.13,12.75,108.0,Moderate
Brajrajnagar,2018-06-26,30.66,53.71,10.81,2.5,7.73,12.38,107.0,Moderate
Brajrajnagar,2018-06-27,22.36,43.09,8.51,2.57,6.19,12.18,108.0,Moderate
Brajrajnagar,2018-06-28,18.95,38.45,7.8,2.48,10.2,12.34,108.0,Moderate
Brajrajnagar,2018-06-29,32.68,63.16,9.4,2.52,9.39,12.43,107.0,Moderate
Brajrajnagar,2018-06-30,46.65,94.54,10.23,2.6,10.8,12.53,109.0,Moderate
Brajrajnagar,2018-07-01,45.42,76.09,11.47,2.68,11.71,12.93,111.0,Moderate
